Date,Price,Wind_onshore,Load,Price_CH,Price_DE_LU_15min,Price_AT_15min,Temp,Hum
5/26/2023 22:00,27.53,369,6967,80.93,88.8675,84.37,6.9690003,95.63205
5/26/2023 23:00,5.93,322,6854,76.13,81.85,79.955,6.7190003,95.954025
5/27/2023 0:00,5.91,274,6868,74.68,81.375,77.805,5.519,97.26038
5/27/2023 1:00,4.26,248,6843,72.44,78.75,76.465,3.2189999,95.84051
5/27/2023 2:00,4.09,258,6747,73.27,78.01,76.83,2.869,93.8017
5/27/2023 3:00,6.63,273,6732,73.99,76.06,73.755,4.669,85.64492
5/27/2023 4:00,10,288,6754,77.01,82.1025,75,6.869,75.40067
5/27/2023 5:00,17.65,259,6850,76.2,80.1925,71.26,9.019,69.90869
5/27/2023 6:00,30.91,276,7129,71.25,69.5075,57.1,11.919,51.45399
5/27/2023 7:00,13.11,397,7323,58.08,50.3775,43.6625,14.269,39.210617
5/27/2023 8:00,7.74,547,7341,38.42,26.1975,21.2475,15.8689995,33.997257
5/27/2023 9:00,1.48,680,7347,12.93,4.2025,10.395,16.669,35.483727
5/27/2023 10:00,0,807,7295,9.52,-1.1075,5.0675,17.819,34.19766
5/27/2023 11:00,-2.31,914,7206,6.58,-8.1675,2.9975,17.619001,37.983253
5/27/2023 12:00,-1.95,1064,7126,5.79,-7.5525,0.0025,15.019,50.153896
5/27/2023 13:00,0.4,1282,7087,2.09,-5.1225,3,16.619001,43.72198
5/27/2023 14:00,1.58,1451,7121,10.65,7.2875,11.62,16.819,42.56915
5/27/2023 15:00,1.69,1618,7282,51.47,52.355,36.87,16.619001,43.113083
5/27/2023 16:00,1.85,1749,7372,80.03,82.84,75.2775,16.469,40.8526
5/27/2023 17:00,1.4,1821,7338,94.86,101.7125,92.8725,15.1189995,46.13459
5/27/2023 18:00,1.2,1884,7322,97.08,122.6925,102.5275,13.8689995,52.717144
5/27/2023 19:00,-0.07,1952,7251,99.41,118.0075,99.98,13.019,55.135063
5/27/2023 20:00,-2.05,2020,7102,96.63,108.55,97.77,12.269,55.91459
5/27/2023 21:00,-3.47,2084,6875,93.45,98.825,91.7075,11.469,62.780727
5/27/2023 22:00,-3.42,2134,6726,80.99,74.92,60.1675,10.969,70.05367
5/27/2023 23:00,-3.56,2152,6549,76.19,75.5475,51.7175,10.919,71.265724
5/28/2023 0:00,-4.12,2145,6462,75.02,72.1175,50.0275,10.969,72.0173
5/28/2023 1:00,-3.45,2090,6416,72.23,66.0475,48.7025,10.269,68.70693
5/28/2023 2:00,-3.07,2020,6340,72.19,66.0175,47.0525,9.818999,68.13523
5/28/2023 3:00,-2.07,1954,6274,71.74,58.0375,50.06,10.469,68.50904
5/28/2023 4:00,-0.46,1904,6307,67.83,46.58,42.89,11.469,68.952644
5/28/2023 5:00,0,1924,6520,56.94,39.7225,40.0025,11.769,72.91266
5/28/2023 6:00,0.02,1884,6879,36.65,25.255,25.6775,12.568999,72.06986
5/28/2023 7:00,-0.05,1844,7221,2.65,-2.42,0.41,12.169,78.65078
5/28/2023 8:00,-3.08,1755,7422,-2.95,-10.125,-1.74,12.818999,75.622925
5/28/2023 9:00,-10.06,1555,7506,-11.17,-4.835,-4.5025,15.469,57.71372
5/28/2023 10:00,-10.03,1475,7443,-24.57,-22.44,-10.87,18.219,41.646225
5/28/2023 11:00,-9.91,1445,7369,-44.07,-23.58,-27.3525,18.869001,36.6358
5/28/2023 12:00,-10,1380,7336,-50.8,-23.9,-24.47,17.669,40.48347
5/28/2023 13:00,-4.91,1317,7266,-40.18,-23.345,-17.0375,18.269001,36.98063
5/28/2023 14:00,-5.04,1206,7377,-4.92,-9.34,-2.89,18.019001,36.004436
5/28/2023 15:00,-0.06,1141,7605,2.7,5.055,7.63,17.619001,37.18523
5/28/2023 16:00,9.96,965,7656,57.24,53.8625,43.145,17.069,37.42236
5/28/2023 17:00,60.22,805,7641,73.88,77.875,68.49,17.019001,37.541027
5/28/2023 18:00,68.55,734,7679,79.23,85.985,79.9825,16.219,42.0986
5/28/2023 19:00,68.01,775,7604,78.37,80.635,77.07,14.419,48.093918
5/28/2023 20:00,63.33,891,7406,77.1,69.3975,76.9025,12.669,60.4893
5/28/2023 21:00,57.88,985,7095,70.1,62.9,62.5525,11.419,66.596146
5/28/2023 22:00,-0.13,1097,6811,60.3,61.0325,50.015,10.469,70.68692
5/28/2023 23:00,-0.08,1093,6695,54.54,58.15,36.3675,9.969,69.368416
5/29/2023 0:00,-0.07,1058,6698,53.85,52.675,34.5825,9.8689995,68.86493
5/29/2023 1:00,-0.02,1014,6726,52.01,49.485,43.2425,8.8689995,72.6302
5/29/2023 2:00,1.15,933,6775,50.03,47.7,36.9025,8.969,70.391716
5/29/2023 3:00,2.28,748,7033,54.55,48.8,40.3125,7.9690003,67.025795
5/29/2023 4:00,60.7,503,7823,57.38,55.0725,54.2275,8.519,63.884575
5/29/2023 5:00,58.69,306,8606,63.06,36.755,56.215,9.469,60.134167
5/29/2023 6:00,29.92,171,8955,40.48,17.2225,38.54,10.669,54.322235
5/29/2023 7:00,4.03,105,8996,15.04,-1.835,2.4975,11.919,49.473297
5/29/2023 8:00,3.49,106,8889,9.53,-5.45,-2.9625,13.419,45.326366
5/29/2023 9:00,2.3,160,8847,9.56,-15.0325,-14.48,15.1189995,41.189243
5/29/2023 10:00,2.1,251,8844,9.57,-23.1075,-13.0575,17.219,31.77146
5/29/2023 11:00,1.87,356,8708,9.57,-25.3925,-28.37,17.669,28.301035
5/29/2023 12:00,1.63,442,8672,9.5,-25.585,-27.4625,16.219,34.846363
5/29/2023 13:00,1.68,511,8643,9.52,-23.595,-27.6925,17.019001,28.115944
5/29/2023 14:00,1.54,568,8651,34.1,-14.655,-14.445,15.1189995,43.44564
5/29/2023 15:00,2.23,616,8760,36.18,5.21,8.67,14.669,51.836834
5/29/2023 16:00,19.2,614,8663,66.22,49.665,47.5475,15.669,44.222965
5/29/2023 17:00,54.99,585,8459,66.84,69.4675,74.105,15.8689995,35.377254
5/29/2023 18:00,67.85,575,8324,70.61,86.1525,80.1625,14.269,48.05197
5/29/2023 19:00,65.39,617,8155,74.04,76.67,79.71,12.919,57.270966
5/29/2023 20:00,10.97,683,7861,73.18,70.2475,78.43,10.519,71.18876
5/29/2023 21:00,3.02,770,7426,68.29,70.3775,62.4925,9.219,77.93398
5/29/2023 22:00,56.33,880,7131,68.59,68.0975,68.05,9.1189995,71.66657
5/29/2023 23:00,8.06,934,7000,69.92,60.7775,59.6775,9.3689995,58.207375
5/30/2023 0:00,9.04,973,6933,69.54,62.2525,57.2775,9.3689995,57.585262
5/30/2023 1:00,8.4,998,6857,69.82,62.7575,57.125,9.469,58.024765
5/30/2023 2:00,11.68,980,6868,70.71,60.1625,59.9975,9.318999,61.834473
5/30/2023 3:00,51.08,869,7103,78.07,79.42,79.34,9.169,65.17836
5/30/2023 4:00,71.88,676,7866,100.12,117.2675,91.0475,9.669,60.612885
5/30/2023 5:00,117.96,461,8652,107.36,128.685,98.34,10.269,53.82828
5/30/2023 6:00,108.64,286,8920,94.68,86.94,87.73,11.1189995,51.051273
5/30/2023 7:00,90.06,183,8873,84.99,83.215,76.36,12.269,47.489048
5/30/2023 8:00,82.37,140,8764,76.82,64.6625,59.3975,13.419,44.52315
5/30/2023 9:00,70.27,150,8661,68.61,65.05,57.0375,14.568999,41.02919
5/30/2023 10:00,64.49,197,8579,56.15,45.545,46.76,15.669,37.95551
5/30/2023 11:00,57.36,259,8480,46.83,37.9725,44.6,17.019001,33.479507
5/30/2023 12:00,56.48,324,8413,40.55,30.725,37.535,17.269001,34.405888
5/30/2023 13:00,60,391,8330,47.56,45.825,47.0625,17.869001,33.486103
5/30/2023 14:00,59.49,469,8269,59.81,41.8425,51.55,17.969,32.45153
5/30/2023 15:00,59.49,548,8368,75.13,60.33,66.75,17.669,32.59834
5/30/2023 16:00,58.75,618,8290,87.69,89.32,87.63,16.819,36.039875
5/30/2023 17:00,58.28,717,8194,115.5,108.175,101.1575,15.669,48.441967
5/30/2023 18:00,55.74,941,8178,119.93,123.115,110.3175,14.1189995,61.890125
5/30/2023 19:00,3.76,1268,8015,110.79,107.075,106.2375,12.3689995,64.53458
5/30/2023 20:00,0.11,1552,7703,95.32,93.625,95.9325,11.269,66.56383
5/30/2023 21:00,-1.29,1718,7304,87.27,86.8425,84.92,10.8689995,66.942184
5/30/2023 22:00,-3.7,1715,7046,86.26,85.74,80.9275,10.469,69.46955
5/30/2023 23:00,-3.84,1725,6911,83.48,82.335,76.085,10.568999,67.111664
5/31/2023 0:00,-3.79,1699,6806,82.01,81.8575,76.2725,11.419,57.49428
5/31/2023 1:00,-4.13,1644,6713,80.99,80.125,76.87,10.919,56.158737
5/31/2023 2:00,-3.34,1581,6709,83.48,86.515,80.23,10.8689995,58.793026
5/31/2023 3:00,-2.58,1463,6920,86.64,92.315,85.985,11.6189995,63.255154
5/31/2023 4:00,-0.09,1253,7668,103.22,109.73,99.0525,12.969,65.78967
5/31/2023 5:00,87.24,1057,8402,107.9,114.8,108.6325,14.318999,64.30786
5/31/2023 6:00,75.03,886,8700,99.26,105.4125,90.0175,15.818999,55.47693
5/31/2023 7:00,64.45,764,8625,82.74,81.01,83.505,16.919,48.61922
5/31/2023 8:00,55.31,674,8435,66.51,61.36,66.075,18.019001,45.045773
5/31/2023 9:00,45.3,614,8344,43.87,38.78,47.0625,19.619001,40.201035
5/31/2023 10:00,1.61,594,8304,34.15,25.115,26.985,20.769001,35.9154
5/31/2023 11:00,-0.02,557,8229,33.87,7.2475,17.32,21.419,32.98081
5/31/2023 12:00,-0.81,574,8181,34.2,5.5025,18.27,20.069,35.340813
5/31/2023 13:00,-0.17,594,8129,31.35,5.525,25.2275,19.919,35.421494
5/31/2023 14:00,19.67,654,8100,46.82,25.9725,43.6625,19.919,35.670547
5/31/2023 15:00,51.87,651,8237,67.06,61.37,75.105,19.969,33.73518
5/31/2023 16:00,57.93,639,8160,86.44,82.9625,86.52,16.169,51.524048
5/31/2023 17:00,58.76,611,8060,101.72,109.19,102.55,13.219,61.67851
5/31/2023 18:00,68.07,621,8070,109.22,111.7075,109.93,12.269,63.84562
5/31/2023 19:00,58.79,715,7958,94.94,106.9425,101.97,12.568999,64.356834
5/31/2023 20:00,56.9,850,7652,89.36,99.72,89.9075,10.719,71.72184
5/31/2023 21:00,3.26,982,7254,82.03,87.7775,80.925,10.818999,70.0239
5/31/2023 22:00,3.8,1154,6941,78.94,78.9825,76.8425,9.568999,79.07279
5/31/2023 23:00,0.06,1235,6833,74.01,75.1,69.025,10.318999,75.20151
6/1/2023 0:00,0.01,1290,6719,69.6,72.885,66.18,9.769,78.019104
6/1/2023 1:00,0.08,1321,6601,66.49,71.535,67.02,9.719,78.01138
6/1/2023 2:00,1.35,1337,6610,67.89,71.4,67.8775,9.469,75.578926
6/1/2023 3:00,2.07,1298,6858,74.55,82.015,78.1025,9.269,66.362595
6/1/2023 4:00,49.16,1252,7665,86.15,96.495,91.8275,9.269,59.02106
6/1/2023 5:00,104.45,1180,8480,95.07,101.54,98.9725,9.6189995,56.22175
6/1/2023 6:00,68.72,1079,8803,91.91,97.64,85.9375,10.169,51.527546
6/1/2023 7:00,59.32,1026,8790,80.14,81.2525,76.8175,10.969,43.813374
6/1/2023 8:00,59.02,995,8725,67.05,60.3025,59.0275,11.6189995,39.723362
6/1/2023 9:00,54.63,987,8679,60.06,43.135,43.81,12.919,33.875755
6/1/2023 10:00,37.93,1001,8636,29.42,22.7,41.28,13.419,32.185745
6/1/2023 11:00,9.34,1012,8573,16.17,9.285,37.3675,14.019,29.602669
6/1/2023 12:00,3.01,1016,8549,17.21,4.9825,40.6325,13.068999,30.562384
6/1/2023 13:00,13.03,1047,8510,42.94,5.58,39.2325,13.568999,29.804703
6/1/2023 14:00,42.67,1063,8486,56.72,28.4975,53.3625,13.3689995,30.082531
6/1/2023 15:00,59.65,1043,8619,64.82,63.675,70.0125,13.669,29.062153
6/1/2023 16:00,62.9,1002,8570,82.64,84.7575,83.4225,13.719,28.643665
6/1/2023 17:00,62.76,938,8466,101.99,109.61,98.905,12.419,32.49319
6/1/2023 18:00,63.97,896,8442,100.45,110.0675,111.3725,10.3689995,53.662373
6/1/2023 19:00,62.51,945,8283,95.76,106.235,97.985,8.419,61.61866
6/1/2023 20:00,59.61,1059,7970,84.06,96.3575,90.02,7.519,65.506775
6/1/2023 21:00,4.99,1180,7585,80.49,85.57,82.9325,7.919,67.49392
6/1/2023 22:00,2.02,1372,7239,83.77,85.4325,81.3875,8.019,71.961655
6/1/2023 23:00,1.67,1474,7003,77.16,78.77,76.4475,7.8190002,73.72344
6/2/2023 0:00,1.53,1527,6945,75.19,75.55,74.725,7.2190003,72.577835
6/2/2023 1:00,1.56,1529,6932,73.35,75.4125,73.9125,6.769,64.63511
6/2/2023 2:00,2.13,1484,6962,72.92,74.98,75.9,5.769,68.007095
6/2/2023 3:00,3.74,1352,7213,82.6,89.3225,83.21,5.8190002,69.50729
6/2/2023 4:00,8.76,1230,8028,86.98,109.765,96.0475,6.8190002,65.58538
6/2/2023 5:00,19.98,1094,8761,94.13,124.215,102.7175,7.8190002,60.813118
6/2/2023 6:00,19.97,891,9043,92.8,107.46,93.0425,9.1189995,52.1774
6/2/2023 7:00,24.02,738,9046,82.01,79.05,84.9975,10.068999,46.01372
6/2/2023 8:00,19.93,652,8981,69.33,78.37,73.3375,10.469,43.030903
6/2/2023 9:00,17.59,596,8925,55.22,60.8375,63.42,11.219,39.604874
6/2/2023 10:00,17.48,548,8829,41.77,52.33,50.7025,11.519,37.97569
6/2/2023 11:00,17.64,499,8610,23.73,32.6175,32.0975,13.169,32.83629
6/2/2023 12:00,17.94,455,8426,20.94,27.2075,30.0575,12.419,36.188614
6/2/2023 13:00,19.21,412,8276,25.68,28.7575,39.9825,13.519,32.45501
6/2/2023 14:00,28.36,384,8241,55.29,58.5725,59.5975,14.3689995,29.156206
6/2/2023 15:00,40.07,351,8357,71.42,72.44,75.8375,14.919,29.206724
6/2/2023 16:00,54.97,311,8247,83.9,93.905,87.02,14.019,33.20882
6/2/2023 17:00,56.93,268,8047,93.41,107.405,94.9625,11.818999,46.182083
6/2/2023 18:00,56.24,243,7922,99.35,114.57,111.4075,9.169,60.060318
6/2/2023 19:00,55.4,272,7742,96.82,103.5525,95,7.3190002,66.17003
6/2/2023 20:00,53.53,343,7534,89.08,92.1,91.2,6.9690003,71.505585
6/2/2023 21:00,35.35,422,7217,82.82,81.4,84.18,6.869,70.47323
6/2/2023 22:00,32.1,381,6904,83.89,82.2925,81.23,6.0690002,67.094925
6/2/2023 23:00,25.14,440,6850,80.78,76.5775,74.4925,6.169,68.83206
6/3/2023 0:00,21.45,482,6857,79.57,74.9425,72.1575,5.869,75.76722
6/3/2023 1:00,18.6,498,6775,76.76,74.13,71.7475,4.869,82.969574
6/3/2023 2:00,18.02,498,6648,75.94,73.65,70.44,4.4690003,89.66722
6/3/2023 3:00,19.46,466,6619,76.89,76.54,73.4475,5.369,87.55432
6/3/2023 4:00,23.2,376,6647,78.38,77.56,73.475,7.7190003,76.88567
6/3/2023 5:00,34.53,274,6806,75.98,76.7425,69.225,10.318999,64.29647
6/3/2023 6:00,37.25,237,7220,68.09,73.0225,65,12.519,51.253117
6/3/2023 7:00,31.89,253,7519,52.56,65.0825,56.4575,13.969,45.80813
6/3/2023 8:00,22.33,280,7492,23.27,52.8475,43.21,15.3689995,42.451633
6/3/2023 9:00,6.23,328,7481,5.01,10.05,11.76,16.469,36.456577
6/3/2023 10:00,2.59,393,7441,-1.32,-4.3075,2,17.219,34.763027
6/3/2023 11:00,2.22,469,7345,-11.89,-17.1225,-1.79,17.869001,33.009666
6/3/2023 12:00,1.78,541,7219,-11.74,-18.055,-0.0025,17.369001,35.56079
6/3/2023 13:00,1.61,614,7157,-5.47,-7.44,0.7175,18.819,35.103504
6/3/2023 14:00,5.38,670,7219,8.89,15.24,17.145,18.719,36.207554
6/3/2023 15:00,13.96,664,7401,45.92,47.8625,41.745,18.269001,36.204914
6/3/2023 16:00,19.67,650,7447,74.24,75.0875,70.7075,18.269001,36.33319
6/3/2023 17:00,16.15,655,7401,84.04,85.165,89.055,18.119001,39.63033
6/3/2023 18:00,13.08,718,7356,85,95.7525,94.915,16.719,47.565544
6/3/2023 19:00,11.51,868,7195,84.14,92.405,92.2975,15.969,49.89195
6/3/2023 20:00,9.94,1049,7039,84.08,95.535,88.9175,14.269,61.082256
6/3/2023 21:00,8.87,1146,6797,80.71,87.7875,78.44,12.219,77.600525
6/3/2023 22:00,7.19,1144,6834,73.53,73.23,73.615,11.219,99.01042
6/3/2023 23:00,7.22,1062,6654,70.06,61,66.125,10.818999,99.00734
6/4/2023 0:00,7.37,976,6575,66.45,62.825,60.975,10.919,89.55612
6/4/2023 1:00,7.31,925,6485,65.07,60.4,58.165,10.318999,92.892685
6/4/2023 2:00,8.14,877,6382,64.55,62.635,58.0225,9.769,91.61457
6/4/2023 3:00,9.17,784,6316,65.08,56.775,58.85,9.169,84.363075
6/4/2023 4:00,10.17,660,6331,64.06,51.93,61.34,9.419,78.23515
6/4/2023 5:00,12.05,528,6498,58.06,50.7375,58.0425,10.068999,64.92125
6/4/2023 6:00,13.87,408,6850,45.04,59.0175,44.04,10.919,57.366924
6/4/2023 7:00,17.26,315,7153,14.73,47.01,14.7225,12.269,51.366867
6/4/2023 8:00,8.22,250,7271,-1.02,4.005,0.005,12.769,48.833744
6/4/2023 9:00,4.49,209,7356,-8.84,-21.1,-6.015,13.068999,47.37632
6/4/2023 10:00,4.06,193,7388,-16.98,-38.575,-13.2625,13.6189995,46.03514
6/4/2023 11:00,3.63,189,7317,-53.73,-72.8475,-34.2,14.219,44.59395
6/4/2023 12:00,3.05,197,7259,-59.32,-72.6025,-34.86,13.8689995,46.43498
6/4/2023 13:00,3,210,7291,-29.27,-44.0775,-26.73,14.8689995,43.83805
6/4/2023 14:00,5.01,221,7374,-5.66,-4.835,-14.115,15.068999,43.74025
6/4/2023 15:00,15.4,216,7573,33.02,33.05,37.71,15.919,41.421272
6/4/2023 16:00,15.49,199,7632,73.94,76.175,68.0975,15.919,41.863647
6/4/2023 17:00,23.24,177,7581,85.5,95.7825,84.3975,15.919,44.450356
6/4/2023 18:00,26.98,172,7542,87.01,106.45,94.14,13.8689995,57.113796
6/4/2023 19:00,21.94,211,7439,86.22,102.345,92.3425,10.969,69.81158
6/4/2023 20:00,9.55,264,7309,87.92,96.9075,90.46,9.419,75.83329
6/4/2023 21:00,6.55,313,7043,80.97,91.775,83.4875,8.919,78.70279
6/4/2023 22:00,1.17,269,7004,82.4,84.97,80.9475,8.769,77.59361
6/4/2023 23:00,0.01,310,6869,75.65,80.3375,69.73,8.818999,74.682434
6/5/2023 0:00,0,331,6776,71.08,71.8275,69.555,8.1189995,79.13228
6/5/2023 1:00,-0.02,328,6641,68.12,71.65,68.1,7.619,80.17256
6/5/2023 2:00,0,361,6585,72.24,76.8625,68.525,7.369,80.7004
6/5/2023 3:00,0.01,361,6859,82.6,91.0325,84.53,8.019,79.11741
6/5/2023 4:00,2.57,320,7559,88.87,119.24,109.385,9.919,75.39357
6/5/2023 5:00,21.91,224,8214,98.17,131.56,120.23,12.519,67.062096
6/5/2023 6:00,13.23,165,8433,101.54,105.2025,96.99,15.1189995,59.227184
6/5/2023 7:00,6.48,182,8460,86.82,96.175,88.4275,17.369001,50.96668
6/5/2023 8:00,5.01,224,8432,78.09,71.9975,79.1475,19.419,42.572044
6/5/2023 9:00,5.02,279,8473,70.66,63.4025,73.6825,21.119001,36.518703
6/5/2023 10:00,4.99,336,8396,69.24,58.175,65.0575,22.569,31.838852
6/5/2023 11:00,5.09,387,8246,64.19,47.4975,67.1,23.469,29.015697
6/5/2023 12:00,5.11,426,8124,64.13,46.2,68.065,23.169,31.024527
6/5/2023 13:00,5.37,460,8032,67,57.8275,71.2875,21.969,34.90868
6/5/2023 14:00,4.98,507,7957,69.69,63.5375,72.7625,20.969,38.021225
6/5/2023 15:00,5.38,531,7908,79.92,86.2575,83.0075,20.419,37.863277
6/5/2023 16:00,6.17,547,7829,92.82,96.135,92.8275,20.119001,38.57162
6/5/2023 17:00,7.66,560,7689,106.75,115.03,109.0025,18.969,43.03425
6/5/2023 18:00,8.09,577,7613,111.95,132.1,123.2675,17.119001,50.03314
6/5/2023 19:00,8.01,638,7422,106.76,116.16,110.5275,15.568999,55.794434
6/5/2023 20:00,5.65,696,7321,97.68,102.59,94.88,14.419,61.748756
6/5/2023 21:00,5.32,712,7073,88.78,88.5,86.285,13.6189995,66.837166
6/5/2023 22:00,5.26,771,6533,84.47,85.1975,86.5925,12.769,72.84639
6/5/2023 23:00,6.1,759,6409,79.59,78.2275,78.8075,12.519,74.55425
6/6/2023 0:00,7.06,750,6357,78.74,76.1925,76.3625,12.3689995,76.5796
6/6/2023 1:00,7.91,730,6304,79.06,78.41,76,11.8689995,77.02085
6/6/2023 2:00,9.78,683,6187,80.97,84.5925,79.38,11.818999,75.71318
6/6/2023 3:00,14.33,578,6233,85.75,94.475,87.8875,11.919,77.81757
6/6/2023 4:00,18.25,420,6310,91.5,126.7,112.665,13.269,76.72414
6/6/2023 5:00,22.11,283,6561,98.83,125.645,115.32,15.1189995,69.91812
6/6/2023 6:00,26.73,212,6909,105.06,116.415,105.9375,16.669,63.751972
6/6/2023 7:00,26.92,193,7128,93.22,98.02,94.405,17.819,59.082546
6/6/2023 8:00,24.8,186,7223,84.88,86.805,86.1975,19.269001,53.95566
6/6/2023 9:00,21.7,181,7361,80.47,79.87,79.5875,20.669,49.807682
6/6/2023 10:00,21.99,177,7390,78.04,73.68,73.765,21.969,44.176517
6/6/2023 11:00,19.3,176,7359,75.88,71.025,73.6725,22.569,39.809143
6/6/2023 12:00,19.24,178,7320,72.58,69.7525,72.47,20.719,46.268017
6/6/2023 13:00,18.88,181,7302,74.64,71.485,74.27,20.319,53.15397
6/6/2023 14:00,19.34,186,7374,79.69,78.51,77.9225,19.469,55.65607
6/6/2023 15:00,21.79,186,7571,89.26,89.4,89.25,18.219,56.65699
6/6/2023 16:00,24.93,188,7643,96.15,107.2275,100.1875,16.319,52.099655
6/6/2023 17:00,25.42,198,7479,98.15,130.165,125.4625,15.169,49.32703
6/6/2023 18:00,21.9,261,7433,101.11,142.8325,139.5625,13.969,50.394306
6/6/2023 19:00,20.6,387,7267,100.06,129.89,124.99,12.969,53.59556
6/6/2023 20:00,19.21,527,7136,97.57,115.99,104.9175,11.269,55.457535
6/6/2023 21:00,18.33,605,7010,90.06,94.725,93.43,10.6189995,62.36243
6/6/2023 22:00,22.84,589,6802,88.78,92.96,86,10.1189995,66.314606
6/6/2023 23:00,21.84,604,6676,85.23,88.0925,81.9125,9.568999,72.25471
6/7/2023 0:00,21.01,610,6638,85.78,89.2475,81.4425,8.669,79.76573
6/7/2023 1:00,21.56,597,6554,88.54,84.385,82.41,7.9690003,85.69676
6/7/2023 2:00,22.52,588,6553,89.35,88.085,84.68,7.8190002,89.00244
6/7/2023 3:00,26.47,552,6793,94.97,97.025,91,8.3689995,87.83188
6/7/2023 4:00,34.02,422,7537,99.83,147.01,110.6925,10.419,74.18767
6/7/2023 5:00,40.92,286,8254,107.87,154.3775,123.2525,12.269,63.185196
6/7/2023 6:00,48.65,242,8623,112.65,127.295,115.0975,13.969,58.33763
6/7/2023 7:00,40.92,244,8648,99.23,106.265,98.94,15.419,53.130035
6/7/2023 8:00,36.86,240,8669,91.95,94.965,85.77,16.569,49.540024
6/7/2023 9:00,34.59,227,8682,86.6,83.88,81.96,17.369001,47.091423
6/7/2023 10:00,29.96,213,8635,81.09,77.4525,78.3225,17.919,45.644146
6/7/2023 11:00,27.63,205,8538,78.27,72.405,76.51,18.269001,45.428333
6/7/2023 12:00,26.44,209,8493,76.75,70.06,74.725,17.569,45.54573
6/7/2023 13:00,25.66,222,8491,78.68,72.17,78.1975,18.119001,44.14867
6/7/2023 14:00,26.02,231,8479,84.15,79.7425,80.54,17.669,44.021023
6/7/2023 15:00,26.29,245,8507,91.07,87.56,90.95,17.369001,43.782993
6/7/2023 16:00,27.02,281,8427,100.22,109.4075,100.9425,16.419,45.69731
6/7/2023 17:00,26.9,339,8249,107.74,129,123.2625,15.1189995,49.658848
6/7/2023 18:00,24.88,444,8138,108.75,144.0775,138.9975,13.669,56.079983
6/7/2023 19:00,22.09,609,7971,109.03,128.335,122.3075,12.019,64.90425
6/7/2023 20:00,19.37,749,7754,102.81,107.51,101.5225,10.318999,75.721985
6/7/2023 21:00,16.43,813,7273,93.77,96.835,90.7675,9.818999,79.93065
6/7/2023 22:00,19.42,855,7008,87,91.78,89.78,9.919,78.31157
6/7/2023 23:00,19.5,742,6778,83.69,88.05,84.4,10.219,74.409195
6/8/2023 0:00,19.41,628,6718,82.07,83.1175,83.3325,10.669,75.00259
6/8/2023 1:00,19.27,576,6633,82.81,80.4075,80.515,10.3689995,79.190735
6/8/2023 2:00,19.43,580,6684,82.92,86.5125,80.665,10.169,81.920906
6/8/2023 3:00,19.83,576,6875,83.53,86.75,83.1925,10.8689995,80.90252
6/8/2023 4:00,25.01,506,7665,91.05,98.24,92.3475,12.519,77.12386
6/8/2023 5:00,28.11,425,8376,93.59,99.59,95.025,14.6189995,69.35115
6/8/2023 6:00,29.53,389,8680,89.8,98.1325,90.3825,16.769001,60.233894
6/8/2023 7:00,27.85,366,8720,78.21,83.675,79.98,18.069,56.81006
6/8/2023 8:00,27.44,331,8716,70.28,68.74,65.4725,19.469,53.11014
6/8/2023 9:00,26.38,303,8707,65.08,53.1325,56.3025,20.519001,49.767326
6/8/2023 10:00,26.62,283,8701,59.08,50.7275,52.4275,20.769001,49.171284
6/8/2023 11:00,25.93,269,8615,53.17,39.5325,47.535,18.819,49.47515
6/8/2023 12:00,25.25,271,8578,52.12,43.2125,43.03,17.669,49.499866
6/8/2023 13:00,25.26,299,8578,59.19,54.465,49.655,16.819,48.423996
6/8/2023 14:00,25.23,361,8525,65.04,63.515,62.09,15.8689995,45.701675
6/8/2023 15:00,25.73,475,8569,79.07,81.8025,78.945,14.519,43.272785
6/8/2023 16:00,26.7,644,8474,88.82,95.875,92.3775,13.818999,39.93604
6/8/2023 17:00,26.97,858,8372,97.72,110.7625,101.4625,13.3689995,40.093586
6/8/2023 18:00,26.49,1054,8237,103.13,118.9575,110.9575,12.8689995,42.333282
6/8/2023 19:00,26.12,1224,8055,97.02,112.15,107.1425,11.769,46.33465
6/8/2023 20:00,23.98,1359,7868,94.27,103.655,100.6925,10.219,53.23831
6/8/2023 21:00,19.74,1418,7424,90.15,95.0175,91.3125,9.3689995,57.791977
6/8/2023 22:00,20.78,1337,7155,88.79,90.3325,86.5925,8.719,61.911587
6/8/2023 23:00,23.98,1317,6961,84.15,85.0925,79.43,8.219,64.043724
6/9/2023 0:00,26.53,1288,6885,78.39,81.8375,76.9,7.7190003,66.25823
6/9/2023 1:00,28,1243,6849,76.44,76.225,75.7075,6.419,75.055756
6/9/2023 2:00,28.5,1180,6817,75.67,77.575,74.9175,5.869,78.514755
6/9/2023 3:00,32.19,1085,7081,84.62,82.3575,84.98,6.4690003,78.05227
6/9/2023 4:00,39.64,942,7752,97.49,105.2425,99.9775,8.469,73.58199
6/9/2023 5:00,43.27,837,8459,99.04,106.96,106.33,10.769,62.837513
6/9/2023 6:00,44.62,805,8703,98.09,104.8,100.2725,12.8689995,55.4836
6/9/2023 7:00,42.41,782,8707,90.29,89.3425,88.0375,14.469,45.950333
6/9/2023 8:00,41.47,751,8725,82.85,76.91,75.5625,15.419,41.42344
6/9/2023 9:00,40.48,708,8766,76.88,68.94,69.1975,16.069,38.758152
