Date,Price,Load,Solar,Wind,Price_CH,Price_DE_LU_15min,Price_AT_15min,Temp,Hum
2/18/2023 0:00,109.79,8448.5,0,3230,140.22,25.3025,104.6,9.8515,92.2417
2/18/2023 1:00,101.68,8159.5,0,3421,131.67,31.6225,99.105,9.7015,92.8591
2/18/2023 2:00,79.51,7974.25,0,3596,137.27,38.505,94.9475,9.7515,92.23579
2/18/2023 3:00,74.47,7963.25,0,3764,132.48,48.7125,111.4025,9.7515,92.54833
2/18/2023 4:00,72.46,8117.75,0,3951,132.16,59.2375,109.1,9.7015,94.12295
2/18/2023 5:00,82.9,8439,0,4110,132.5,72.5875,114.0325,9.7515,92.86183
2/18/2023 6:00,92.46,8715.5,1,4216,149.5,83.935,122.1025,9.5015,94.113884
2/18/2023 7:00,110.19,9176.5,67,4298,150.01,96.475,131.9075,9.4515,91.59432
2/18/2023 8:00,124.71,9762.5,248,4308,148.65,102,131.4225,9.4515,90.05137
2/18/2023 9:00,109.55,10024.5,351,4404,131.08,92.7125,128.6225,9.9015,88.26958
2/18/2023 10:00,104.68,10116.75,336,4450,127.56,85.59,116.1475,10.8515,82.849754
2/18/2023 11:00,97.1,10099,363,4381,125.83,81.1275,112.5625,10.7515,85.69636
2/18/2023 12:00,83.45,9918,406,4231,123.4,73.0575,107.2575,9.9515,85.90442
2/18/2023 13:00,86.37,9643.25,399,4023,124.84,72.015,107.4875,10.2515,84.48613
2/18/2023 14:00,97.01,9602,354,3832,130.72,80.9425,117.085,10.3015,85.0687
2/18/2023 15:00,110.53,9562,191,3650,135.68,102,122.1025,10.4015,85.95096
2/18/2023 16:00,129.08,9916,42,3580,150.09,121.635,131.3525,10.4515,87.129745
2/18/2023 17:00,147.63,10390.25,0,3612,153.86,135.935,142.4475,10.4015,87.71731
2/18/2023 18:00,152.33,10205.5,0,3638,152.83,138.39,132.545,10.3515,88.01034
2/18/2023 19:00,135.8,9661.5,0,3711,150.09,129.0275,122.5375,10.3015,88.00588
2/18/2023 20:00,120.82,9242.25,0,3775,150.02,124.4475,117.5125,10.2015,88.89603
2/18/2023 21:00,117.18,9158.5,0,3810,146.05,121.455,118.005,10.2015,89.1975
2/18/2023 22:00,113.8,9040,0,3862,131.18,113.3025,109.55,10.1515,90.103645
2/18/2023 23:00,113.3,8568.25,0,3943,131.51,100.77,103.79,10.1515,91.02203
2/19/2023 0:00,107.39,8094.5,0,3884,131.21,95.2575,102.5175,9.3015,93.46913
2/19/2023 1:00,102.66,7835.25,0,3869,130.2,89.1025,98.1075,9.5015,90.977776
2/19/2023 2:00,93,7656.25,0,3836,126.22,82.7925,92.8325,9.5015,90.977776
2/19/2023 3:00,92.55,7606.25,0,3684,123.06,79.7275,101.0125,9.1515,91.264015
2/19/2023 4:00,97.78,7679.5,0,3537,122.45,80.9575,95.555,9.0015,89.09989
2/19/2023 5:00,106.96,7856.25,0,3384,128.06,82.535,110.04,8.8515,90.00624
2/19/2023 6:00,114.5,8106.25,1,3240,129.46,87.34,114.575,8.7015,89.3809
2/19/2023 7:00,118.39,8526.25,44,3052,125.9,109.5775,121.94,8.5015,89.36489
2/19/2023 8:00,118.81,9040.75,158,2768,127.09,110.42,120.35,8.6015,88.45819
2/19/2023 9:00,116.23,9341.75,284,2445,126.12,108.92,121.275,8.7515,87.56568
2/19/2023 10:00,113.94,9605,458,2209,123.28,102.9975,117.0025,9.0515,86.105576
2/19/2023 11:00,112.24,9687.5,626,1969,115.48,97.16,109.9075,9.7515,80.19643
2/19/2023 12:00,111.65,9484.25,737,1666,101.91,88.66,101.865,9.4015,79.871
2/19/2023 13:00,108.76,9157.25,751,1328,104.81,88.98,101.2475,9.4515,81.54642
2/19/2023 14:00,107.74,8958.5,639,980,107.6,89.405,110.4575,9.6515,76.13545
2/19/2023 15:00,120.36,8822,388,791,123.92,115.295,122.4975,9.1015,77.91575
2/19/2023 16:00,141.28,9131.5,96,742,153.12,132.7525,142.2475,8.4515,80.56988
2/19/2023 17:00,158.93,9908.25,0,825,158.03,143.8825,153.02,8.0015,79.94757
2/19/2023 18:00,158.64,10074.25,0,1098,161.6,143.94,144.735,7.3015,83.56242
2/19/2023 19:00,149.54,9661.5,0,1464,158.08,142.4975,134.34,5.7515,91.35303
2/19/2023 20:00,144.04,9188.5,0,1838,153.38,131.52,123.8275,5.2015,92.282974
2/19/2023 21:00,138.58,9112.25,0,2219,150.13,117.9625,123.8075,5.2515,91.64075
2/19/2023 22:00,119.92,8922,0,2502,141.99,114.98,117,5.4515,90.37706
2/19/2023 23:00,94.72,8373,0,2780,124.95,88.67,102.66,5.2015,93.2587
2/20/2023 0:00,87.95,8081.25,0,2961,117.85,67.5775,97.7225,4.8515,96.23041
2/20/2023 1:00,82.9,7838.25,0,3110,120.83,51.2925,91.1625,4.8015,96.90507
2/20/2023 2:00,74.85,7790.75,0,3213,124.06,44.42,89.5,5.0515,98.27342
2/20/2023 3:00,72.9,7908.75,0,3336,124.52,48.815,91.0025,6.0015,96.59894
2/20/2023 4:00,78.14,8423.75,0,3448,128.23,78.7425,116.3675,6.7015,93.01423
2/20/2023 5:00,108.28,9521.75,0,3517,155.5,101.07,140.6325,6.7015,93.01423
2/20/2023 6:00,125.39,10522.25,2,3541,157.78,116.9875,160.0025,6.6015,93.6555
2/20/2023 7:00,135.1,10983.5,88,3501,161.42,99.8025,170.985,6.7515,93.33942
2/20/2023 8:00,146.35,11185.5,314,3478,159.02,99.8725,156.9525,7.2015,91.4488
2/20/2023 9:00,130.92,11186.5,500,3431,153.59,86.825,151.585,8.2015,85.13087
2/20/2023 10:00,121.87,11150.25,680,3374,146.1,62,150.995,8.9515,82.044655
2/20/2023 11:00,110,10899.25,893,3350,129.7,48.495,125.6175,9.7015,79.63921
2/20/2023 12:00,84.7,10764.25,1052,3284,128.99,47.5625,137.89,7.7515,82.46072
2/20/2023 13:00,109.43,10582.5,1045,3188,129.92,50.06,137.945,8.4515,80.29051
2/20/2023 14:00,111.45,10372.25,801,3106,136.73,58.13,141.64,9.3515,77.685104
2/20/2023 15:00,91.1,10272.75,448,2920,149.14,88.7025,131.42,9.7515,77.212494
2/20/2023 16:00,123.94,10762.5,112,2746,151.2,108.6525,147.86,9.6015,78.805275
2/20/2023 17:00,139.42,11357.75,1,2674,160.98,119.41,150.16,8.7515,83.447464
2/20/2023 18:00,170.4,11067.25,0,2637,162.22,113.47,157.35,7.6015,89.60134
2/20/2023 19:00,137.51,10425.75,0,2624,161.46,99.68,153.6725,7.2515,91.45207
2/20/2023 20:00,113.93,9807.5,0,2571,149,87.1375,137.44,7.7515,88.6901
2/20/2023 21:00,113,9745,0,2454,148.79,80.94,123.1,7.7515,88.99683
2/20/2023 22:00,123.22,9520,0,2310,137.9,67.3425,117,7.6015,89.911224
2/20/2023 23:00,127.71,8882.75,0,2011,138.05,57.97,87.47,7.4515,90.83612
2/21/2023 0:00,136.81,8593.25,0,1854,133.64,57.74,77.115,6.4515,91.082146
2/21/2023 1:00,123.5,8388,0,1662,129.84,58.6475,69.965,6.4014997,91.078735
2/21/2023 2:00,112.94,8287.25,0,1475,128.85,65.71,71.985,6.2515,91.70498
2/21/2023 3:00,112.74,8308,0,1330,129.01,77.85,82.645,6.0515,92.65578
2/21/2023 4:00,124.89,8781.25,0,1212,134.35,95.5175,112.07,6.0015,92.976234
2/21/2023 5:00,147.08,9864,0,1035,151.33,113.91,133.1275,5.9014997,93.29533
2/21/2023 6:00,154.8,10720,2,838,165.86,121,151.6925,5.8015,93.942696
2/21/2023 7:00,166.9,11070.75,68,670,167.43,135.935,163.945,5.8515,93.29272
2/21/2023 8:00,165.56,11157.75,232,565,167.42,128.3275,150.45,6.0515,92.97896
2/21/2023 9:00,150.52,11077.75,456,513,162.82,120.0025,134.115,6.5515,91.40607
2/21/2023 10:00,138.37,11008.25,684,529,152.79,118.3575,136.4525,7.2015,88.643105
2/21/2023 11:00,131.37,10759.25,872,585,136.48,116.8575,124.9025,7.7515,86.56895
2/21/2023 12:00,125.2,10606.25,933,606,132.63,117.8025,125.2325,7.0515,85.89807
2/21/2023 13:00,129.48,10493.5,869,544,129.49,123.61,133.0625,7.6015,83.88999
2/21/2023 14:00,130.56,10341,695,400,134.6,139.24,155.3975,7.8515,83.338425
2/21/2023 15:00,149.1,10295.5,420,221,141.36,146.515,154.9,7.8515,83.9195
2/21/2023 16:00,164.85,10844,108,108,159,164.39,165.25,7.7515,84.49277
2/21/2023 17:00,178.13,11419,1,61,172.04,179.6975,174.225,7.3015,85.92425
2/21/2023 18:00,177.1,11093,0,69,172.73,177.41,178.1175,4.4014997,95.20743
2/21/2023 19:00,170,10532.75,0,102,169.05,159.35,163.1225,3.5015,97.21596
2/21/2023 20:00,158.8,9957.25,0,170,158.21,155.7425,154.635,3.0514998,97.55134
2/21/2023 21:00,153.2,9812,0,302,153.16,149.9775,151.6425,2.6515,97.54345
2/21/2023 22:00,142.58,9632.25,0,467,141.9,140.335,142.12,2.3014998,97.53654
2/21/2023 23:00,139.9,9034,0,705,140.15,142.355,138,1.9015,97.528564
2/22/2023 0:00,127.56,8624.5,0,752,135.33,136.8825,133.1,1.2014999,98.21903
2/22/2023 1:00,125.3,8302,0,752,131.43,132.3875,127.1425,1.4015,97.86969
2/22/2023 2:00,124.48,8269.5,0,726,127.56,132.0025,126.3425,1.5515001,94.75586
2/22/2023 3:00,125.42,8343.5,0,719,130.36,133.975,132.485,2.4515,85.712845
2/22/2023 4:00,129.24,8817.25,0,718,141.4,140.3925,142.5825,3.7515,78.75322
2/22/2023 5:00,153.37,9837.75,0,757,155.61,149.7,157.7475,5.4515,79.01189
2/22/2023 6:00,173.13,10671.5,4,822,166.95,165.4025,168.8275,5.6015,83.94738
2/22/2023 7:00,176.34,10924,172,872,172.96,173.8175,171.91,5.9515,85.782
2/22/2023 8:00,164.55,10993.5,579,936,167.06,162.6325,161.215,6.7515,87.07401
2/22/2023 9:00,150.91,10943.25,1091,891,160.37,152.2275,156.7275,8.2015,86.61384
2/22/2023 10:00,144.93,10883.75,1325,819,153.94,143.61,149.1,10.5015,82.806435
2/22/2023 11:00,120.1,10633.25,1385,874,139.04,132.915,138.0025,11.8015,78.329605
2/22/2023 12:00,131.1,10517,1219,955,136.97,133.925,140.9425,10.7515,82.27581
2/22/2023 13:00,136.12,10360.25,855,950,138.91,136.51,146.24,10.9015,82.015625
2/22/2023 14:00,151.01,10414.5,499,833,148.42,138.445,153.8375,10.6515,82.26309
2/22/2023 15:00,157.02,10439.25,215,696,157.92,150.31,150.7925,10.6015,81.97691
2/22/2023 16:00,165.01,10896.5,52,590,164.01,162.68,154.5125,10.2015,85.930305
2/22/2023 17:00,175,11329.25,1,531,172.09,172.2725,171.9725,9.5015,89.44461
2/22/2023 18:00,172.73,11076,0,510,169.49,166.4375,169.925,9.1015,91.88412
2/22/2023 19:00,162.06,10492.75,0,528,163.38,157.345,166.3225,8.8015,93.76255
2/22/2023 20:00,154.02,9972.5,0,559,151.01,149.9925,152.6125,8.4515,95.0329
2/22/2023 21:00,151.93,9866.75,0,567,146.04,146.075,148.4425,8.1515,95.99917
2/22/2023 22:00,134.62,9557.5,0,558,137.16,136.0225,141.195,8.0515,96.653366
2/22/2023 23:00,134.77,8847.75,0,281,130.7,133.03,134.26,7.8015,97.30937
2/23/2023 0:00,131.5,8426.25,0,297,124.25,129.57,128.2475,7.3515,96.96687
2/23/2023 1:00,129.06,8201.5,0,309,123.01,123.59,124.3425,7.2015,98.302734
2/23/2023 2:00,124.79,8125.25,0,325,124.54,123.9225,123.055,7.1015,98.63905
2/23/2023 3:00,125.19,8141.5,0,365,125.84,127.01,126.83,7.0015,98.63796
2/23/2023 4:00,129.96,8627,0,440,130.02,133.01,138.71,6.9515,98.29937
2/23/2023 5:00,153.98,9648.75,0,477,148.64,150.725,152.63,6.7515,98.29665
2/23/2023 6:00,170,10535,3,480,168.43,169.7325,169.9675,6.5515,98.63309
2/23/2023 7:00,178.14,10948.25,113,457,174.94,173.7275,174.68,6.1514997,99.31228
2/23/2023 8:00,172.57,11149.75,364,418,169.01,170.13,167.085,6.7015,97.95827
2/23/2023 9:00,161.56,11130.5,642,406,163.06,160.815,161.37,7.5015,95.32264
2/23/2023 10:00,160,11178.25,871,502,159.04,154.105,157.9075,8.0015,93.72393
2/23/2023 11:00,147.11,10986.75,1019,644,149.85,143.5925,147.62,8.8515,86.6783
2/23/2023 12:00,142.57,10849.25,1059,914,142.7,137.9975,143.84,8.2015,88.72835
2/23/2023 13:00,138.77,10771.75,979,1231,139.52,138.6175,147.06,8.4515,87.237206
2/23/2023 14:00,134.02,10743.5,751,1573,144.9,141.945,151.83,8.3515,86.92776
2/23/2023 15:00,138.75,10774.25,428,1808,148.18,151.6125,149.8,8.0015,86.89365
2/23/2023 16:00,152.36,11097.25,111,1945,154.07,158.8175,156.7375,7.9515,86.588936
2/23/2023 17:00,165.22,11526.5,2,1883,164.58,165.81,164.9825,7.5515,91.156906
2/23/2023 18:00,165,11274.75,0,1697,164.56,162.3725,162.84,7.1514997,94.33047
2/23/2023 19:00,159.18,10676.5,0,1473,158.03,155.9475,159.485,6.9515,93.67272
2/23/2023 20:00,151.14,10111,0,1209,146.73,142.87,150.3325,6.6015,95.28963
2/23/2023 21:00,150.3,9931.75,0,924,140.86,137.13,141.4625,6.5015,94.30171
2/23/2023 22:00,135.64,9653.25,0,617,128.58,121.08,127.2725,6.4014997,90.446815
2/23/2023 23:00,133.72,9074.25,0,374,132.05,128.6925,124,5.9014997,88.221054
2/24/2023 0:00,127.76,8604.5,0,255,134.07,122.62,116.5925,5.5515,85.13636
2/24/2023 1:00,125.1,8380.75,0,209,130.93,116.2025,114.0025,5.3015,83.6148
2/24/2023 2:00,130.33,8285,0,236,131.43,117.24,114.0675,4.9515,82.391266
2/24/2023 3:00,117.65,8372,0,311,136,116.45,115.3325,4.7015,79.75117
2/24/2023 4:00,149.01,8887,0,446,132.38,121.4425,125.2375,3.9515,84.95764
2/24/2023 5:00,163.88,9754,0,667,148.97,133.875,142.19,2.2515,93.43566
2/24/2023 6:00,162.6,10602.75,8,983,162.8,148.3175,155.2875,0.7015,95.40954
2/24/2023 7:00,171.91,11014.75,277,1311,164.69,150.245,158.5,0.5015,95.056366
2/24/2023 8:00,169.72,11233.25,878,1471,161.87,138.9675,150.83,2.5015,88.54803
2/24/2023 9:00,158.44,11259,1561,1460,158.97,126.56,141.63,4.4014997,81.14942
2/24/2023 10:00,161.27,11313.5,1951,1511,151.05,114.81,141.6,5.7015,71.51544
2/24/2023 11:00,142,11083.5,1816,1633,144.34,106.675,128.285,6.1514997,69.32566
2/24/2023 12:00,137.81,11010.25,1278,1731,135.01,102.865,124.0575,6.0015,72.86836
2/24/2023 13:00,130,10827.5,746,1871,134.04,103.3125,130.6575,5.6015,77.36235
2/24/2023 14:00,120.37,10701.5,363,2070,131.77,107.45,135.5425,5.5015,82.46224
2/24/2023 15:00,121.08,10690.25,178,2376,133.88,113.3025,136.285,5.9515,84.88125
2/24/2023 16:00,140,10983.75,50,2612,148.48,123.94,140.2125,6.0015,87.92129
2/24/2023 17:00,146.4,11307.75,1,2757,161.43,126.43,153.895,6.2515,88.871284
2/24/2023 18:00,131.28,11036.25,0,2810,161.1,116.9775,147.98,5.1514997,91.95664
2/24/2023 19:00,171.8,10457.75,0,2805,159.95,100.005,147.9275,4.4515,92.89102
2/24/2023 20:00,135.33,9885.5,0,2750,148.86,95.7525,131.8925,4.7515,90.64447
2/24/2023 21:00,142.77,9870.25,0,2676,145.61,91.23,116.775,3.8515,93.517815
2/24/2023 22:00,127.47,9699.75,0,2630,136.24,74.185,112.1625,3.5015,93.49998
2/24/2023 23:00,139.23,9043,0,2682,149.93,78.4025,100.175,3.0514998,93.14431
2/25/2023 0:00,131.2,8663.5,0,2695,145.64,73.7125,92.9675,2.8515,92.80144
2/25/2023 1:00,127.83,8370.75,0,2705,140.63,69.42,81.2675,2.5514998,93.117294
2/25/2023 2:00,119.24,8194,0,2672,134.18,65.1875,86.78,2.4515,92.77878
2/25/2023 3:00,111.49,8154.75,0,2648,133.32,65.0925,76.6675,2.0015,92.087875
2/25/2023 4:00,119.07,8236.25,0,2673,133.51,65.36,78.6225,2.8515,87.00057
2/25/2023 5:00,112.06,8569.25,0,2723,135.11,71.515,93.01,2.3014998,88.53041
2/25/2023 6:00,121.49,8852.75,13,2716,139.85,82.12,103.29,2.6515,84.810135
2/25/2023 7:00,130.34,9308.25,366,2669,144.48,90.275,111.105,3.0514998,82.44045
2/25/2023 8:00,127.89,9857,1114,2587,147.95,82.245,109.04,4.0515,79.36919
2/25/2023 9:00,115.44,10105.5,1880,2745,144.04,74.9275,106.5675,5.6514997,68.97274
2/25/2023 10:00,106.18,10198.25,2046,2991,139.04,67.2,103.9625,6.6015,64.59676
2/25/2023 11:00,102.16,10201.75,2006,2950,132.66,58.645,94.3375,6.8515,61.908882
2/25/2023 12:00,88.98,10000,1850,2904,125.75,43,89.6375,5.7015,72.03167
2/25/2023 13:00,91.69,9735.25,1657,2827,123.19,43.9775,104.595,6.9515,62.835888
2/25/2023 14:00,105.28,9632.25,1502,2748,129.47,71.89,100.8575,6.3515,67.886086
2/25/2023 15:00,108.14,9626.5,1024,2640,134.72,97.13,117.6625,6.5015,62.50188
2/25/2023 16:00,128.84,9920.5,302,2613,134.77,122.38,131.615,6.2015,56.14136
2/25/2023 17:00,153.51,10385.25,5,2633,155.65,136,144.19,4.9014997,57.908028
2/25/2023 18:00,160.43,10263.5,0,2568,162.29,136.5025,144.8425,3.5514998,63.18206
2/25/2023 19:00,151.05,9768.5,0,2496,158.63,134.1525,129.04,2.6515,64.63393
2/25/2023 20:00,140.44,9306,0,2324,150.06,129.075,133.125,1.6015,68.11338
2/25/2023 21:00,152.56,9255.5,0,2135,144.08,123.7825,115.095,0.6515,73.47198
2/25/2023 22:00,140.27,9147.25,0,1922,136.55,119.1175,109.035,0.1515,78.77445
2/25/2023 23:00,137.69,8667.75,0,1273,146.73,120.0775,110.74,-0.24849999,82.30866
2/26/2023 0:00,126.35,8322,0,1303,140.25,115.09,107.1,-0.8985,85.661705
2/26/2023 1:00,120,8070.75,0,1463,134.98,115.11,104.0625,-1.1984999,86.91349
2/26/2023 2:00,109.85,7854,0,1403,129.03,110.2375,103.795,-1.4985001,87.20766
2/26/2023 3:00,105.93,7845.25,0,1684,126.06,104.62,105.01,-1.3985,85.926636
2/26/2023 4:00,106.37,7969.75,0,2054,126,109.7775,105.35,-0.8985,81.61006
2/26/2023 5:00,107.04,8159.75,0,2357,127.9,110.995,110.615,-0.6985,73.21715
2/26/2023 6:00,109.54,8385.75,30,2574,127.77,121.05,117.3525,-1.1984999,70.12735
2/26/2023 7:00,123.12,8784.5,661,2678,130.08,122.315,119.6525,-1.4484999,66.92922
2/26/2023 8:00,123.85,9221,1952,2529,126.93,106.7,115.97,-0.2985,64.923134
2/26/2023 9:00,97.13,9465.5,3267,2561,115.59,87.525,110.79,1.1515,61.89647
2/26/2023 10:00,92.67,9651.5,4082,2717,107.18,84.8825,112.91,2.4015,59.458164
2/26/2023 11:00,84.78,9737.75,4487,2752,100.05,84.935,109.0975,3.4515,53.151497
2/26/2023 12:00,55.13,9480.5,4389,2874,83.22,77.96,104.0075,3.6515,51.424076
2/26/2023 13:00,55.24,9226,3802,3019,70.37,67.53,101.77,3.9515,48.843018
2/26/2023 14:00,84.9,9067,2723,3140,99.96,77.9025,107.1275,4.3515,45.889763
2/26/2023 15:00,98.92,8954,1492,3132,122.97,112.33,117.6025,4.7015,43.764473
2/26/2023 16:00,129.9,9214.5,453,2955,136.85,132.5,134.79,4.0015,49.41807
2/26/2023 17:00,153.7,9924.5,9,2832,155.05,158.97,151.3425,2.9515,54.44023
2/26/2023 18:00,156.91,10015,0,2909,160.91,158.525,152.6475,1.8515,59.994705
2/26/2023 19:00,153.64,9689.5,0,3025,155.09,157.275,149.49,0.9015,65.448975
2/26/2023 20:00,141.64,9316,0,2971,152.05,152.2425,137.9325,0.55149996,68.14168
2/26/2023 21:00,138.29,9190.25,0,2886,151.9,137.0025,134.7525,1.0515001,67.485306
2/26/2023 22:00,132.98,9036.5,0,2647,144.19,132,132.4575,0.7515,68.95851
2/26/2023 23:00,122.83,8597.5,0,2399,133.67,122.745,126.3775,-0.0485,73.34026
2/27/2023 0:00,133.07,8426,0,2033,128.07,114.025,119.0025,-0.7985,76.87446
2/27/2023 1:00,132.95,8178.75,0,1671,124.92,114.5425,117.4725,-1.2485001,79.4465
2/27/2023 2:00,125.03,7992.75,0,1336,124.95,114.8425,115.575,-1.8485,83.02611
2/27/2023 3:00,120.07,8224,0,1108,128.68,118.945,121.51,-2.1485,85.202576
2/27/2023 4:00,139.83,8671.5,0,962,137.11,130.9575,137.55,-2.3485,86.79633
2/27/2023 5:00,163.06,9788.5,0,889,161.94,169.0025,153.67,-2.6985002,88.40832
2/27/2023 6:00,186.66,10667.25,36,836,178.36,187.4625,169.55,-2.9985,89.38528
2/27/2023 7:00,193.63,11195.5,691,800,183.28,183.9975,172.84,-2.9485002,89.72636
2/27/2023 8:00,174.61,11424,2007,632,172.59,161.44,160.915,-1.2485001,84.98685
2/27/2023 9:00,149.21,11448,3336,547,162.03,141.7425,154.7125,0.7015,78.56825
2/27/2023 10:00,114,11408,4170,639,155.15,133.9975,149.1875,2.6015,70.64179
2/27/2023 11:00,134.84,11078.5,4461,879,144.75,125.9025,145.38,3.9015,59.8393
2/27/2023 12:00,133.2,11004.5,4044,1203,139.07,116.61,143.75,4.5515,58.248596
2/27/2023 13:00,129.86,10797.25,3213,1469,141.58,116.4125,143.4525,5.3015,51.11618
2/27/2023 14:00,130.23,10649,2191,1755,148.28,130.7175,148.3075,5.6514997,50.454075
2/27/2023 15:00,142.39,10610,1197,1933,157.94,147.0225,152.9,4.9014997,56.21277
2/27/2023 16:00,166.35,10999.75,358,2044,169.2,166.55,160.9525,4.7015,55.534904
2/27/2023 17:00,189.88,11525.5,8,2207,182.85,174.685,173.1275,4.2015,59.03072
2/27/2023 18:00,196.64,11306.75,0,2280,182.5,179.1275,171.545,3.9515,60.29891
2/27/2023 19:00,174.49,10645.25,0,2271,172.32,171.8825,160.7675,3.8014998,59.369728
2/27/2023 20:00,160.3,10114,0,2203,161.86,155.5625,155.01,3.6515,59.331512
2/27/2023 21:00,153.46,10060.75,0,2111,155.1,147.0225,151.485,2.3515,65.04828
2/27/2023 22:00,149.46,9841,0,1914,144.39,129.8425,145.9975,0.5015,73.169685
2/27/2023 23:00,134,9259,0,1891,147.27,146.3125,143.7875,-0.1985,77.55282
2/28/2023 0:00,129.29,8915,0,1568,137.62,141.28,140.14,-0.9485,82.2154
2/28/2023 1:00,130.87,8636,0,1329,136.98,136.23,137.3475,-0.9485,82.2154
2/28/2023 2:00,129.45,8575.25,0,1176,134.93,136.1775,135.92,-1.4484999,83.38928
2/28/2023 3:00,130.66,8643,0,1097,135.88,137.3725,138.2575,-1.9485002,83.95493
2/28/2023 4:00,137.22,9184.75,0,1077,141.25,147.13,144.5625,-2.3485,84.222755
2/28/2023 5:00,162.31,10160.25,0,1080,164.95,169.9775,164.9625,-2.7985,85.773766
2/28/2023 6:00,177.86,10989.5,30,1136,188.73,198.82,190.4675,-2.2985,82.65549
2/28/2023 7:00,192.24,11431.5,459,1220,187.26,199.26,187.2325,-1.1485,77.39668
2/28/2023 8:00,183.74,11603.75,1288,1179,171.42,173.2725,168.2675,-0.1985,76.11559
2/28/2023 9:00,159.37,11584.5,2138,1142,170.54,141.215,159.9525,0.8515,71.61324
2/28/2023 10:00,122.3,11469.5,2810,1090,160.95,124.7875,147.0525,1.9514999,65.68956
2/28/2023 11:00,122.92,11124.75,3223,979,149.59,114.9975,144.075,3.3014998,53.10985
2/28/2023 12:00,119.43,10958.75,3283,867,142.85,113.79,142.77,4.3515,45.889763
2/28/2023 13:00,121,10816,3002,844,142.45,113.855,142.3875,4.8515,44.14569
2/28/2023 14:00,131.59,10690,2399,906,147.37,130.8225,144.645,5.0515,42.709843
2/28/2023 15:00,147.71,10668.75,1385,995,154.36,153.4475,152.5625,4.7515,43.445248
2/28/2023 16:00,173.13,11071.75,461,1087,173.25,175.605,173.79,4.7515,44.45462
2/28/2023 17:00,193.87,11558,12,1239,196.8,204.02,189.69,3.0514998,52.839172
2/28/2023 18:00,192.2,11343.75,0,1421,194.62,212.49,191.5975,1.1015,61.64983
2/28/2023 19:00,174.7,10733.25,0,1493,177.82,188.005,177.3225,0.8515,62.29394
2/28/2023 20:00,153.02,10167.25,0,1432,165.57,168.5325,164.0625,0.55149996,63.89821
2/28/2023 21:00,149.63,10113,0,1292,159.61,158.1575,153.4725,-0.09850001,67.48662
2/28/2023 22:00,149.05,9922.5,0,1161,154.04,146.4775,145.72,-0.8985,72.35277
2/28/2023 23:00,123.8,9469.5,0,1147,142.28,135.1575,138.315,-1.5485001,76.74786
3/1/2023 0:00,132.84,8992,0,1116,139.09,131.295,133.8975,-2.1485,80.823616
3/1/2023 1:00,130.14,8768.5,0,1129,138.49,128.415,130.9,-2.3485,83.59005
3/1/2023 2:00,133.22,8677.5,0,1117,133.01,128.22,129.1525,-2.6485,86.11427
3/1/2023 3:00,130.87,8787.75,0,1132,131.99,129,130.6175,-2.8985,87.39659
3/1/2023 4:00,139.27,9232.25,0,1149,142.94,140.3975,141.2075,-3.0485,88.04378
3/1/2023 5:00,162.11,10219.25,0,1153,162.62,159.6325,159.7425,-3.1485,88.36729
3/1/2023 6:00,183.96,11042.5,52,1130,179.94,178.0225,181.0825,-3.4485002,89.34744
3/1/2023 7:00,186.03,11364.5,734,1054,183.12,182.1775,180.0425,-3.2485,88.6924
3/1/2023 8:00,159.7,11483.5,1957,785,164.37,153.815,160.285,-1.6485,83.9916
3/1/2023 9:00,115.86,11411.25,3220,652,164.34,129.7025,151.8825,0.1515,77.60994
3/1/2023 10:00,120.07,11464.75,4017,708,156.79,120.0525,141.25,2.0015,71.839615
3/1/2023 11:00,115.79,11290.25,4467,773,149.05,113.525,138.855,3.4515,64.57963
3/1/2023 12:00,116.62,11232.25,4424,786,147.28,110.2575,143.455,4.7515,57.654633
3/1/2023 13:00,114.5,10999.5,3907,849,147.02,109.3325,137.0275,5.4014997,55.10511
3/1/2023 14:00,123.44,10930,3040,989,147.23,120.09,150.155,5.7015,54.98158
3/1/2023 15:00,135.46,10810.5,1680,1204,147.5,139.43,147.515,5.7515,54.588882
3/1/2023 16:00,156,11098.25,564,1414,164.33,159.375,159.6125,5.3015,56.948387
3/1/2023 17:00,183.27,11468,19,1633,177.62,175.775,179.09,3.9515,63.51167
3/1/2023 18:00,190.15,11264.5,0,1816,176.41,173.57,179.0025,2.5015,68.05417
3/1/2023 19:00,167.58,10770,0,1864,163.6,160.5875,160.275,1.6515,70.44914
3/1/2023 20:00,153.78,10297.25,0,1839,156.69,148.4,154.0025,0.7015,72.934616
3/1/2023 21:00,152.02,10238.75,0,1805,155.52,139.85,146.04,0.1015,74.19842
3/1/2023 22:00,141.51,9990.75,0,1773,148.84,130.7525,138.95,-0.3485,75.520966
3/1/2023 23:00,135,9411,0,1879,145.8,133.4,131.63,-0.7485,76.59445
3/2/2023 0:00,135.8,9006.5,0,1884,140.58,126.14,126.1,-1.2985001,78.843376
3/2/2023 1:00,135.94,8719.25,0,1874,135.05,124.34,124.945,-1.3485,79.13293
3/2/2023 2:00,134.28,8643.75,0,1862,132.65,123.105,125.035,-1.5985,79.99383
3/2/2023 3:00,132.07,8671.75,0,1866,132.16,125.22,132.9475,-1.7985001,80.56955
3/2/2023 4:00,138.61,9174.75,0,1913,139.95,132.6275,141.6475,-1.9985001,81.15086
